fips,county_name,year,days
23009,"Hancock, Maine",2018,365
29095,"Jackson, Missouri",2019,365
56013,"Fremont, Wyoming",2021,365
29095,"Jackson, Missouri",2011,365
26163,"Wayne, Michigan",2019,365
46127,"Union, South Dakota",2012,365
22033,"East Baton Rouge, Louisiana",2021,365
10003,"New Castle, Delaware",2018,365
10003,"New Castle, Delaware",2017,365
55111,"Sauk, Wisconsin",2021,365
30053,"Lincoln, Montana",2014,365
23003,"Aroostook, Maine",2017,365
06067,"Sacramento, California",2019,365
06001,"Alameda, California",2011,365
18095,"Madison, Indiana",2017,365
06085,"Santa Clara, California",2013,365
55025,"Dane, Wisconsin",2021,365
22033,"East Baton Rouge, Louisiana",2018,365
49047,"Uintah, Utah",2017,365
53061,"Snohomish, Washington",2021,365
09009,"New Haven, Connecticut",2015,365
06019,"Fresno, California",2015,365
50007,"Chittenden, Vermont",2021,365
49035,"Salt Lake, Utah",2021,365
21111,"Jefferson, Kentucky",2014,365
25009,"Essex, Massachusetts",2021,365
49035,"Salt Lake, Utah",2019,365
06083,"Santa Barbara, California",2019,365
11001,"District of Columbia, District of Columbia",2017,365
06013,"Contra Costa, California",2016,365
25013,"Hampden, Massachusetts",2021,365
06013,"Contra Costa, California",2019,365
42043,"Dauphin, Pennsylvania",2017,365
33015,"Rockingham, New Hampshire",2013,365
48245,"Jefferson, Texas",2021,365
25025,"Suffolk, Massachusetts",2021,365
06013,"Contra Costa, California",2013,365
06013,"Contra Costa, California",2014,365
36081,"Queens, New York",2017,365
06053,"Monterey, California",2012,365
06071,"San Bernardino, California",2018,365
27037,"Dakota, Minnesota",2021,365
06077,"San Joaquin, California",2014,365
06053,"Monterey, California",2015,365
06071,"San Bernardino, California",2017,365
06099,"Stanislaus, California",2013,365
06099,"Stanislaus, California",2014,365
42041,"Cumberland, Pennsylvania",2010,365
36081,"Queens, New York",2018,365
27137,"St Louis, Minnesota",2014,365
42041,"Cumberland, Pennsylvania",2018,365
06077,"San Joaquin, California",2015,365
42101,"Philadelphia, Pennsylvania",2021,365
42071,"Lancaster, Pennsylvania",2014,365
42095,"Northampton, Pennsylvania",2021,365
37183,"Wake, North Carolina",2017,365
50007,"Chittenden, Vermont",2018,365
42101,"Philadelphia, Pennsylvania",2015,365
49003,"Box Elder, Utah",2018,365
30049,"Lewis and Clark, Montana",2015,365
06083,"Santa Barbara, California",2011,365
35001,"Bernalillo, New Mexico",2013,365
28049,"Hinds, Mississippi",2018,365
06037,"Los Angeles, California",2018,365
37119,"Mecklenburg, North Carolina",2019,365
06037,"Los Angeles, California",2017,365
30027,"Fergus, Montana",2021,365
12057,"Hillsborough, Florida",2015,365
32003,"Clark, Nevada",2012,365
42071,"Lancaster, Pennsylvania",2019,365
08123,"Weld, Colorado",2018,365
21111,"Jefferson, Kentucky",2019,365
26163,"Wayne, Michigan",2011,365
30049,"Lewis and Clark, Montana",2021,365
27053,"Hennepin, Minnesota",2014,365
30049,"Lewis and Clark, Montana",2017,365
50003,"Bennington, Vermont",2018,365
27053,"Hennepin, Minnesota",2013,365
28049,"Hinds, Mississippi",2019,365
06083,"Santa Barbara, California",2018,365
06085,"Santa Clara, California",2014,365
06083,"Santa Barbara, California",2017,365
06037,"Los Angeles, California",2011,365
15001,"Hawaii, Hawaii",2019,365
15001,"Hawaii, Hawaii",2011,365
53033,"King, Washington",2017,365
22033,"East Baton Rouge, Louisiana",2015,365
53033,"King, Washington",2018,365
30063,"Missoula, Montana",2021,365
40027,"Cleveland, Oklahoma",2018,365
06097,"Sonoma, California",2017,365
49049,"Utah, Utah",2010,365
55025,"Dane, Wisconsin",2019,365
48201,"Harris, Texas",2018,365
32510,"Carson City, Nevada",2021,365
06079,"San Luis Obispo, California",2013,365
55079,"Milwaukee, Wisconsin",2019,365
30049,"Lewis and Clark, Montana",2018,365
42101,"Philadelphia, Pennsylvania",2017,365
38015,"Burleigh, North Dakota",2019,365
37067,"Forsyth, North Carolina",2021,365
35001,"Bernalillo, New Mexico",2021,365
49049,"Utah, Utah",2011,365
08031,"Denver, Colorado",2015,365
28045,"Hancock, Mississippi",2019,365
06065,"Riverside, California",2010,365
04013,"Maricopa, Arizona",2013,365
04013,"Maricopa, Arizona",2014,365
42101,"Philadelphia, Pennsylvania",2018,365
40109,"Oklahoma, Oklahoma",2019,365
15003,"Honolulu, Hawaii",2013,365
06079,"San Luis Obispo, California",2014,365
44007,"Providence, Rhode Island",2015,365
36005,"Bronx, New York",2021,365
22033,"East Baton Rouge, Louisiana",2019,365
53033,"King, Washington",2013,365
35001,"Bernalillo, New Mexico",2014,365
29047,"Clay, Missouri",2017,364
40121,"Pittsburg, Oklahoma",2020,364
38053,"Mckenzie, North Dakota",2012,364
38057,"Mercer, North Dakota",2021,364
42017,"Bucks, Pennsylvania",2011,364
48113,"Dallas, Texas",2013,364
19045,"Clinton, Iowa",2015,364
40143,"Tulsa, Oklahoma",2013,364
53033,"King, Washington",2011,364
17113,"Mclean, Illinois",2021,364
09009,"New Haven, Connecticut",2021,364
08041,"El Paso, Colorado",2021,364
28033,"De Soto, Mississippi",2019,364
38017,"Cass, North Dakota",2016,364
56021,"Laramie, Wyoming",2019,364
22033,"East Baton Rouge, Louisiana",2011,364
12031,"Duval, Florida",2010,364
06111,"Ventura, California",2021,364
42045,"Delaware, Pennsylvania",2019,364
17197,"Will, Illinois",2021,364
27037,"Dakota, Minnesota",2013,364
42011,"Berks, Pennsylvania",2015,364
06077,"San Joaquin, California",2019,364
21093,"Hardin, Kentucky",2021,364
49003,"Box Elder, Utah",2017,364
42011,"Berks, Pennsylvania",2012,364
42095,"Northampton, Pennsylvania",2017,364
40031,"Comanche, Oklahoma",2020,364
48061,"Cameron, Texas",2021,364
42095,"Northampton, Pennsylvania",2010,364
33005,"Cheshire, New Hampshire",2019,364
42045,"Delaware, Pennsylvania",2015,364
30027,"Fergus, Montana",2018,364
56009,"Converse, Wyoming",2014,364
25013,"Hampden, Massachusetts",2019,364
06061,"Placer, California",2016,364
08077,"Mesa, Colorado",2014,364
42133,"York, Pennsylvania",2015,364
25025,"Suffolk, Massachusetts",2019,364
35013,"Dona Ana, New Mexico",2016,364
55089,"Ozaukee, Wisconsin",2021,364
48245,"Jefferson, Texas",2018,364
38057,"Mercer, North Dakota",2019,364
42007,"Beaver, Pennsylvania",2011,364
49011,"Davis, Utah",2016,364
46127,"Union, South Dakota",2013,364
06051,"Mono, California",2020,364
06045,"Mendocino, California",2015,364
42091,"Montgomery, Pennsylvania",2013,364
42091,"Montgomery, Pennsylvania",2014,364
47157,"Shelby, Tennessee",2019,364
53053,"Pierce, Washington",2014,364
09009,"New Haven, Connecticut",2020,364
09011,"New London, Connecticut",2020,364
18089,"Lake, Indiana",2011,364
25009,"Essex, Massachusetts",2019,364
42075,"Lebanon, Pennsylvania",2017,364
42017,"Bucks, Pennsylvania",2013,364
27123,"Ramsey, Minnesota",2021,364
18019,"Clark, Indiana",2016,364
49035,"Salt Lake, Utah",2013,364
37119,"Mecklenburg, North Carolina",2011,364
50021,"Rutland, Vermont",2018,364
53073,"Whatcom, Washington",2020,364
36005,"Bronx, New York",2015,364
47145,"Roane, Tennessee",2013,364
16079,"Shoshone, Idaho",2010,364
06065,"Riverside, California",2011,364
27003,"Anoka, Minnesota",2018,364
42095,"Northampton, Pennsylvania",2014,364
23019,"Penobscot, Maine",2018,364
48245,"Jefferson, Texas",2019,364
27037,"Dakota, Minnesota",2015,364
25009,"Essex, Massachusetts",2014,364
33015,"Rockingham, New Hampshire",2014,364
24510,"Baltimore City, Maryland",2010,364
42029,"Chester, Pennsylvania",2015,364
34017,"Hudson, New Jersey",2018,364
56013,"Fremont, Wyoming",2018,364
21059,"Daviess, Kentucky",2020,364
29037,"Cass, Missouri",2016,364
39153,"Summit, Ohio",2010,364
08123,"Weld, Colorado",2019,364
19153,"Polk, Iowa",2011,364
32510,"Carson City, Nevada",2014,364
15009,"Maui, Hawaii",2017,364
19163,"Scott, Iowa",2010,364
29095,"Jackson, Missouri",2012,364
13095,"Dougherty, Georgia",2013,364
44007,"Providence, Rhode Island",2010,364
56021,"Laramie, Wyoming",2018,364
09001,"Fairfield, Connecticut",2020,364
29077,"Greene, Missouri",2016,364
06045,"Mendocino, California",2021,364
30031,"Gallatin, Montana",2010,364
25009,"Essex, Massachusetts",2018,364
19163,"Scott, Iowa",2020,364
30083,"Richland, Montana",2020,364
20209,"Wyandotte, Kansas",2020,364
06077,"San Joaquin, California",2017,364
09003,"Hartford, Connecticut",2015,364
10001,"Kent, Delaware",2019,364
22033,"East Baton Rouge, Louisiana",2017,364
25003,"Berkshire, Massachusetts",2019,364
19103,"Johnson, Iowa",2019,364
45063,"Lexington, South Carolina",2019,364
19113,"Linn, Iowa",2015,364
40147,"Washington, Oklahoma",2017,364
47037,"Davidson, Tennessee",2016,364
27109,"Olmsted, Minnesota",2020,364
34017,"Hudson, New Jersey",2019,364
40109,"Oklahoma, Oklahoma",2020,364
24510,"Baltimore City, Maryland",2016,364
19153,"Polk, Iowa",2019,364
19045,"Clinton, Iowa",2011,364
21193,"Perry, Kentucky",2020,364
30111,"Yellowstone, Montana",2020,364
08031,"Denver, Colorado",2010,364
21195,"Pike, Kentucky",2020,364
32031,"Washoe, Nevada",2011,364
19163,"Scott, Iowa",2018,364
30029,"Flathead, Montana",2014,364
12095,"Orange, Florida",2017,364
42041,"Cumberland, Pennsylvania",2014,364
42041,"Cumberland, Pennsylvania",2013,364
48061,"Cameron, Texas",2020,364
42095,"Northampton, Pennsylvania",2015,364
39049,"Franklin, Ohio",2013,364
19045,"Clinton, Iowa",2013,364
06045,"Mendocino, California",2016,364
19045,"Clinton, Iowa",2014,364
56035,"Sublette, Wyoming",2016,364
01125,"Tuscaloosa, Alabama",2010,364
16005,"Bannock, Idaho",2015,364
46071,"Jackson, South Dakota",2020,364
46029,"Codington, South Dakota",2020,364
06085,"Santa Clara, California",2019,364
42021,"Cambria, Pennsylvania",2020,364
42101,"Philadelphia, Pennsylvania",2019,364
34039,"Union, New Jersey",2017,364
55111,"Sauk, Wisconsin",2019,364
11001,"District of Columbia, District of Columbia",2011,364
39035,"Cuyahoga, Ohio",2013,364
42071,"Lancaster, Pennsylvania",2011,364
08077,"Mesa, Colorado",2016,364
06025,"Imperial, California",2015,364
47065,"Hamilton, Tennessee",2020,364
46011,"Brookings, South Dakota",2020,364
42045,"Delaware, Pennsylvania",2017,364
13089,"De Kalb, Georgia",2014,364
12115,"Sarasota, Florida",2019,364
13021,"Bibb, Georgia",2021,364
54039,"Kanawha, West Virginia",2020,364
06073,"San Diego, California",2018,364
49049,"Utah, Utah",2016,364
29021,"Buchanan, Missouri",2015,364
53061,"Snohomish, Washington",2019,364
55063,"La Crosse, Wisconsin",2020,364
46099,"Minnehaha, South Dakota",2012,364
27053,"Hennepin, Minnesota",2019,364
49035,"Salt Lake, Utah",2012,364
55125,"Vilas, Wisconsin",2020,364
32005,"Douglas, Nevada",2014,364
53057,"Skagit, Washington",2018,364
55003,"Ashland, Wisconsin",2019,364
06027,"Inyo, California",2014,364
49045,"Tooele, Utah",2017,364
06073,"San Diego, California",2011,364
42021,"Cambria, Pennsylvania",2010,364
34023,"Middlesex, New Jersey",2020,364
37021,"Buncombe, North Carolina",2017,364
06041,"Marin, California",2017,364
10003,"New Castle, Delaware",2010,364
09009,"New Haven, Connecticut",2019,364
12001,"Alachua, Florida",2021,364
06045,"Mendocino, California",2018,364
48029,"Bexar, Texas",2019,364
09003,"Hartford, Connecticut",2017,364
47037,"Davidson, Tennessee",2018,364
13095,"Dougherty, Georgia",2016,363
42027,"Centre, Pennsylvania",2013,363
29021,"Buchanan, Missouri",2014,363
30083,"Richland, Montana",2016,363
42075,"Lebanon, Pennsylvania",2021,363
42011,"Berks, Pennsylvania",2013,363
06031,"Kings, California",2010,363
28033,"De Soto, Mississippi",2020,363
06027,"Inyo, California",2017,363
34021,"Mercer, New Jersey",2018,363
38053,"Mckenzie, North Dakota",2015,363
34021,"Mercer, New Jersey",2017,363
51161,"Roanoke, Virginia",2017,363
42043,"Dauphin, Pennsylvania",2020,363
45019,"Charleston, South Carolina",2010,363
42095,"Northampton, Pennsylvania",2011,363
40143,"Tulsa, Oklahoma",2015,363
30029,"Flathead, Montana",2021,363
29037,"Cass, Missouri",2021,363
48201,"Harris, Texas",2015,363
49005,"Cache, Utah",2016,363
09011,"New London, Connecticut",2021,363
48113,"Dallas, Texas",2015,363
42081,"Lycoming, Pennsylvania",2020,363
53073,"Whatcom, Washington",2019,363
42091,"Montgomery, Pennsylvania",2015,363
25017,"Middlesex, Massachusetts",2021,363
22121,"West Baton Rouge, Louisiana",2018,363
27053,"Hennepin, Minnesota",2021,363
19153,"Polk, Iowa",2017,363
06011,"Colusa, California",2021,363
30081,"Ravalli, Montana",2019,363
06025,"Imperial, California",2021,363
27109,"Olmsted, Minnesota",2013,363
09001,"Fairfield, Connecticut",2021,363
27123,"Ramsey, Minnesota",2015,363
21013,"Bell, Kentucky",2021,363
04003,"Cochise, Arizona",2014,363
33011,"Hillsborough, New Hampshire",2017,363
48453,"Travis, Texas",2019,363
42095,"Northampton, Pennsylvania",2018,363
40043,"Dewey, Oklahoma",2019,363
48355,"Nueces, Texas",2021,363
36101,"Steuben, New York",2019,363
28035,"Forrest, Mississippi",2021,363
06027,"Inyo, California",2010,363
30053,"Lincoln, Montana",2021,363
21037,"Campbell, Kentucky",2020,363
47037,"Davidson, Tennessee",2013,363
34023,"Middlesex, New Jersey",2021,363
42129,"Westmoreland, Pennsylvania",2012,363
56013,"Fremont, Wyoming",2015,363
23003,"Aroostook, Maine",2015,363
34023,"Middlesex, New Jersey",2018,363
40143,"Tulsa, Oklahoma",2021,363
19113,"Linn, Iowa",2011,363
42007,"Beaver, Pennsylvania",2013,363
18089,"Lake, Indiana",2019,363
40143,"Tulsa, Oklahoma",2017,363
56025,"Natrona, Wyoming",2020,363
46071,"Jackson, South Dakota",2012,363
08031,"Denver, Colorado",2013,363
08041,"El Paso, Colorado",2020,363
30093,"Silver Bow, Montana",2020,363
34039,"Union, New Jersey",2014,363
29047,"Clay, Missouri",2014,363
29021,"Buchanan, Missouri",2017,363
50021,"Rutland, Vermont",2019,363
42041,"Cumberland, Pennsylvania",2015,363
49047,"Uintah, Utah",2021,363
06073,"San Diego, California",2017,363
46103,"Pennington, South Dakota",2018,363
17113,"Mclean, Illinois",2020,363
55089,"Ozaukee, Wisconsin",2019,363
42003,"Allegheny, Pennsylvania",2015,363
06087,"Santa Cruz, California",2019,363
55087,"Outagamie, Wisconsin",2021,363
06077,"San Joaquin, California",2013,363
18019,"Clark, Indiana",2020,363
09009,"New Haven, Connecticut",2017,363
13089,"De Kalb, Georgia",2012,363
19163,"Scott, Iowa",2012,363
19163,"Scott, Iowa",2011,363
42007,"Beaver, Pennsylvania",2020,363
27163,"Washington, Minnesota",2014,363
51161,"Roanoke, Virginia",2021,363
42043,"Dauphin, Pennsylvania",2016,363
12057,"Hillsborough, Florida",2016,363
38017,"Cass, North Dakota",2012,363
06103,"Tehama, California",2018,363
06029,"Kern, California",2015,363
37183,"Wake, North Carolina",2020,363
26017,"Bay, Michigan",2021,363
29189,"St Louis, Missouri",2013,363
24510,"Baltimore City, Maryland",2015,363
28047,"Harrison, Mississippi",2019,363
32510,"Carson City, Nevada",2017,363
24510,"Baltimore City, Maryland",2014,363
42011,"Berks, Pennsylvania",2017,363
42041,"Cumberland, Pennsylvania",2020,363
49011,"Davis, Utah",2017,363
02170,"Matanuska Susitna, Alaska",2015,363
30029,"Flathead, Montana",2016,363
21111,"Jefferson, Kentucky",2016,363
37183,"Wake, North Carolina",2010,363
33011,"Hillsborough, New Hampshire",2012,363
42043,"Dauphin, Pennsylvania",2018,363
53061,"Snohomish, Washington",2010,363
08013,"Boulder, Colorado",2020,363
34021,"Mercer, New Jersey",2019,363
06067,"Sacramento, California",2013,363
29099,"Jefferson, Missouri",2011,363
50007,"Chittenden, Vermont",2017,363
46013,"Brown, South Dakota",2020,363
40031,"Comanche, Oklahoma",2019,363
13089,"De Kalb, Georgia",2018,363
29047,"Clay, Missouri",2019,363
28011,"Bolivar, Mississippi",2020,363
40043,"Dewey, Oklahoma",2020,363
06067,"Sacramento, California",2016,363
39049,"Franklin, Ohio",2012,363
23003,"Aroostook, Maine",2018,363
29021,"Buchanan, Missouri",2016,363
49049,"Utah, Utah",2012,363
01073,"Jefferson, Alabama",2011,363
53033,"King, Washington",2015,363
02020,"Anchorage, Alaska",2017,363
42085,"Mercer, Pennsylvania",2020,363
36005,"Bronx, New York",2019,363
35001,"Bernalillo, New Mexico",2016,363
33011,"Hillsborough, New Hampshire",2020,363
55063,"La Crosse, Wisconsin",2019,363
37119,"Mecklenburg, North Carolina",2010,363
18163,"Vanderburgh, Indiana",2017,363
17197,"Will, Illinois",2020,363
06085,"Santa Clara, California",2011,363
51760,"Richmond City, Virginia",2018,363
51003,"Albemarle, Virginia",2020,363
37183,"Wake, North Carolina",2019,363
19163,"Scott, Iowa",2015,363
38015,"Burleigh, North Dakota",2012,363
06085,"Santa Clara, California",2016,363
24510,"Baltimore City, Maryland",2011,363
28011,"Bolivar, Mississippi",2019,363
30053,"Lincoln, Montana",2017,363
32003,"Clark, Nevada",2019,363
27163,"Washington, Minnesota",2018,363
25025,"Suffolk, Massachusetts",2011,363
30053,"Lincoln, Montana",2020,363
01073,"Jefferson, Alabama",2020,362
05119,"Pulaski, Arkansas",2017,362
50021,"Rutland, Vermont",2016,362
47157,"Shelby, Tennessee",2021,362
06087,"Santa Cruz, California",2016,362
12095,"Orange, Florida",2018,362
19103,"Johnson, Iowa",2020,362
15009,"Maui, Hawaii",2013,362
46071,"Jackson, South Dakota",2019,362
40027,"Cleveland, Oklahoma",2014,362
51810,"Virginia Beach City, Virginia",2014,362
46103,"Pennington, South Dakota",2015,362
39023,"Clark, Ohio",2021,362
42129,"Westmoreland, Pennsylvania",2013,362
42011,"Berks, Pennsylvania",2014,362
33011,"Hillsborough, New Hampshire",2021,362
36005,"Bronx, New York",2020,362
28045,"Hancock, Mississippi",2018,362
06031,"Kings, California",2016,362
42003,"Allegheny, Pennsylvania",2013,362
25009,"Essex, Massachusetts",2015,362
17031,"Cook, Illinois",2018,362
19139,"Muscatine, Iowa",2017,362
30053,"Lincoln, Montana",2018,362
25025,"Suffolk, Massachusetts",2010,362
48215,"Hidalgo, Texas",2020,362
46099,"Minnehaha, South Dakota",2016,362
42027,"Centre, Pennsylvania",2019,362
20133,"Neosho, Kansas",2021,362
37063,"Durham, North Carolina",2021,362
06039,"Madera, California",2016,362
21037,"Campbell, Kentucky",2021,362
27123,"Ramsey, Minnesota",2020,362
09001,"Fairfield, Connecticut",2010,362
27163,"Washington, Minnesota",2017,362
56025,"Natrona, Wyoming",2021,362
42091,"Montgomery, Pennsylvania",2012,362
27075,"Lake, Minnesota",2020,362
29047,"Clay, Missouri",2015,362
49045,"Tooele, Utah",2019,362
42085,"Mercer, Pennsylvania",2014,362
02090,"Fairbanks North Star, Alaska",2020,362
39155,"Trumbull, Ohio",2019,362
33009,"Grafton, New Hampshire",2015,362
22033,"East Baton Rouge, Louisiana",2012,362
06097,"Sonoma, California",2010,362
53035,"Kitsap, Washington",2014,362
26049,"Genesee, Michigan",2021,362
06009,"Calaveras, California",2021,362
13153,"Houston, Georgia",2020,362
12115,"Sarasota, Florida",2018,362
